artist,track_name,region,date,streams
Ed Sheeran,Shape of You,hn,2017-08-03,3838
Ed Sheeran,Shape of You,hn,2017-08-04,4229
Ed Sheeran,Shape of You,hn,2017-08-05,4175
Ed Sheeran,Shape of You,hn,2017-08-06,3790
Ed Sheeran,Shape of You,hn,2017-08-07,3683
Ed Sheeran,Shape of You,hn,2017-08-08,3690
Ed Sheeran,Shape of You,hn,2017-08-09,3963
Ed Sheeran,Shape of You,hn,2017-08-10,3942
Ed Sheeran,Shape of You,hn,2017-08-11,4104
Ed Sheeran,Shape of You,hn,2017-08-12,4091
Ed Sheeran,Shape of You,hn,2017-08-13,3474
Ed Sheeran,Shape of You,hn,2017-08-14,3445
Ed Sheeran,Shape of You,hn,2017-08-15,3698
Ed Sheeran,Shape of You,hn,2017-08-16,3564
Ed Sheeran,Shape of You,hn,2017-08-17,3685
Ed Sheeran,Shape of You,hn,2017-08-18,3924
Ed Sheeran,Shape of You,hn,2017-08-19,3976
Ed Sheeran,Shape of You,hn,2017-08-20,3470
Ed Sheeran,Shape of You,hn,2017-08-21,3318
Ed Sheeran,Shape of You,hn,2017-08-22,3574
Ed Sheeran,Shape of You,hn,2017-08-23,3615
Ed Sheeran,Shape of You,hn,2017-08-24,3628
Ed Sheeran,Shape of You,hn,2017-08-25,3612
Ed Sheeran,Shape of You,hn,2017-08-26,4073
Ed Sheeran,Shape of You,hn,2017-08-27,3209
Ed Sheeran,Shape of You,hn,2017-08-28,3294
Ed Sheeran,Shape of You,hn,2017-08-29,3417
Ed Sheeran,Shape of You,hn,2017-08-30,3286
Ed Sheeran,Shape of You,hn,2017-08-31,3521
Ed Sheeran,Shape of You,hn,2017-09-01,3691
Ed Sheeran,Shape of You,hn,2017-09-02,3721
Ed Sheeran,Shape of You,hn,2017-09-03,3144
Ed Sheeran,Shape of You,hn,2017-09-04,3191
Ed Sheeran,Shape of You,hn,2017-09-05,3112
Ed Sheeran,Shape of You,hn,2017-09-06,3162
Ed Sheeran,Shape of You,hn,2017-09-07,3142
Ed Sheeran,Shape of You,hn,2017-09-08,3271
Ed Sheeran,Shape of You,hn,2017-09-09,3336
Ed Sheeran,Shape of You,hn,2017-09-10,2975
Ed Sheeran,Shape of You,hn,2017-09-11,2801
Ed Sheeran,Shape of You,hn,2017-09-12,2836
Ed Sheeran,Shape of You,hn,2017-09-13,2773
Ed Sheeran,Shape of You,hn,2017-09-14,3124
Ed Sheeran,Shape of You,hn,2017-09-15,3093
Ed Sheeran,Shape of You,hn,2017-09-16,3058
Ed Sheeran,Shape of You,hn,2017-09-17,2885
Ed Sheeran,Shape of You,hn,2017-09-18,2974
Ed Sheeran,Shape of You,hn,2017-09-19,2757
Ed Sheeran,Shape of You,hn,2017-09-20,2766
Ed Sheeran,Shape of You,hn,2017-09-21,2808
Ed Sheeran,Shape of You,hn,2017-09-22,2996
Ed Sheeran,Shape of You,hn,2017-09-23,3071
Ed Sheeran,Shape of You,hn,2017-09-24,2715
Ed Sheeran,Shape of You,hn,2017-09-25,2651
Ed Sheeran,Shape of You,hn,2017-09-26,2761
Ed Sheeran,Shape of You,hn,2017-09-27,2757
Ed Sheeran,Shape of You,hn,2017-09-28,2758
Ed Sheeran,Shape of You,hn,2017-09-29,2872
Ed Sheeran,Shape of You,hn,2017-09-30,2927
Ed Sheeran,Shape of You,hn,2017-10-01,2566
Ed Sheeran,Shape of You,hn,2017-10-02,2683
Ed Sheeran,Shape of You,hn,2017-10-03,2792
Ed Sheeran,Shape of You,hn,2017-10-04,2974
Ed Sheeran,Shape of You,hn,2017-10-05,2860
Ed Sheeran,Shape of You,hn,2017-10-06,2589
Ed Sheeran,Shape of You,hn,2017-10-07,2509
Ed Sheeran,Shape of You,hn,2017-10-08,2458
Ed Sheeran,Shape of You,hn,2017-10-09,2558
Ed Sheeran,Shape of You,hn,2017-10-10,2475
Ed Sheeran,Shape of You,hn,2017-10-11,2329
Ed Sheeran,Shape of You,hn,2017-10-12,2643
Ed Sheeran,Shape of You,hn,2017-10-13,2733
Ed Sheeran,Shape of You,hn,2017-10-14,2731
Ed Sheeran,Shape of You,hn,2017-10-15,2616
Ed Sheeran,Shape of You,hn,2017-10-16,2644
Ed Sheeran,Shape of You,hn,2017-10-17,2721
Ed Sheeran,Shape of You,hn,2017-10-18,2688
Ed Sheeran,Shape of You,hn,2017-10-19,2769
Ed Sheeran,Shape of You,hn,2017-10-20,2841
Ed Sheeran,Shape of You,hn,2017-10-21,2994
Ed Sheeran,Shape of You,hn,2017-10-22,2646
Ed Sheeran,Shape of You,hn,2017-10-23,2528
Ed Sheeran,Shape of You,hn,2017-10-24,2632
Ed Sheeran,Shape of You,hn,2017-10-25,2598
Ed Sheeran,Shape of You,hn,2017-10-26,2658
Ed Sheeran,Shape of You,hn,2017-10-27,2563
Ed Sheeran,Shape of You,hn,2017-10-28,2545
Ed Sheeran,Shape of You,hn,2017-10-29,2332
Ed Sheeran,Shape of You,hn,2017-10-30,2387
Ed Sheeran,Shape of You,hn,2017-10-31,2304
Ed Sheeran,Shape of You,hn,2017-11-01,2440
Ed Sheeran,Shape of You,hn,2017-11-02,2479
Ed Sheeran,Shape of You,hn,2017-11-03,2614
Ed Sheeran,Shape of You,hn,2017-11-04,2669
Ed Sheeran,Shape of You,hn,2017-11-05,2426
Ed Sheeran,Shape of You,hn,2017-11-06,2445
Ed Sheeran,Shape of You,hn,2017-11-07,2429
Ed Sheeran,Shape of You,hn,2017-11-08,2563
Ed Sheeran,Shape of You,hn,2017-11-09,2618
Ed Sheeran,Shape of You,hn,2017-11-10,2502
Ed Sheeran,Shape of You,hn,2017-11-11,2717
Ed Sheeran,Shape of You,hn,2017-11-12,2451
Ed Sheeran,Shape of You,hn,2017-11-13,2430
Ed Sheeran,Shape of You,hn,2017-11-14,2416
Ed Sheeran,Shape of You,hn,2017-11-15,2453
Ed Sheeran,Shape of You,hn,2017-11-16,2545
Ed Sheeran,Shape of You,hn,2017-11-17,2599
Ed Sheeran,Shape of You,hn,2017-11-18,2560
Ed Sheeran,Shape of You,hn,2017-11-19,2447
Ed Sheeran,Shape of You,hn,2017-11-20,2390
Ed Sheeran,Shape of You,hn,2017-11-21,2425
Ed Sheeran,Shape of You,hn,2017-11-22,2439
Ed Sheeran,Shape of You,hn,2017-11-23,2510
Ed Sheeran,Shape of You,hn,2017-11-24,2647
Ed Sheeran,Shape of You,hn,2017-11-25,2719
Ed Sheeran,Shape of You,hn,2017-11-26,2163
Ed Sheeran,Shape of You,hn,2017-11-27,1935
Ed Sheeran,Shape of You,hn,2017-11-28,2140
Ed Sheeran,Shape of You,hn,2017-11-29,2376
Ed Sheeran,Shape of You,hn,2017-11-30,2237
Ed Sheeran,Shape of You,hn,2017-12-01,1735
Ed Sheeran,Shape of You,hn,2017-12-02,1947
Ed Sheeran,Shape of You,hn,2017-12-03,1890
Ed Sheeran,Shape of You,hn,2017-12-04,2234
Ed Sheeran,Shape of You,hn,2017-12-05,2458
Ed Sheeran,Shape of You,hn,2017-12-06,2764
Ed Sheeran,Shape of You,hn,2017-12-07,2894
Ed Sheeran,Shape of You,hn,2017-12-08,2900
Ed Sheeran,Shape of You,hn,2017-12-09,2675
Ed Sheeran,Shape of You,hn,2017-12-10,2414
Ed Sheeran,Shape of You,hn,2017-12-11,2547
Ed Sheeran,Shape of You,hn,2017-12-12,2580
Ed Sheeran,Shape of You,hn,2017-12-13,2446
Ed Sheeran,Shape of You,hn,2017-12-14,2614
Ed Sheeran,Shape of You,hn,2017-12-15,2628
Ed Sheeran,Shape of You,hn,2017-12-16,2667
Ed Sheeran,Shape of You,hn,2017-12-17,2419
Ed Sheeran,Shape of You,hn,2017-12-18,2158
Ed Sheeran,Shape of You,hn,2017-12-19,2424
Ed Sheeran,Shape of You,hn,2017-12-20,2437
Ed Sheeran,Shape of You,hn,2017-12-21,2644
Ed Sheeran,Shape of You,hn,2017-12-22,2486
Ed Sheeran,Shape of You,hn,2017-12-23,2718
Ed Sheeran,Shape of You,hn,2017-12-24,2676
Ed Sheeran,Shape of You,hn,2017-12-25,2367
Ed Sheeran,Shape of You,hn,2017-12-26,2406
Ed Sheeran,Shape of You,hn,2017-12-27,2585
Ed Sheeran,Shape of You,hn,2017-12-28,2718
Ed Sheeran,Shape of You,hn,2017-12-29,2696
Ed Sheeran,Shape of You,hn,2017-12-30,2586
Ed Sheeran,Shape of You,hn,2017-12-31,2836
Ed Sheeran,Shape of You,hn,2018-01-01,2985
Ed Sheeran,Shape of You,hn,2018-01-02,2537
Ed Sheeran,Shape of You,hn,2018-01-03,2523
Ed Sheeran,Shape of You,hn,2018-01-04,2471
Ed Sheeran,Shape of You,hn,2018-01-05,2623
Ed Sheeran,Shape of You,hn,2018-01-06,2520
Ed Sheeran,Shape of You,hn,2018-01-07,2133
Ed Sheeran,Shape of You,hn,2018-01-08,2454
Ed Sheeran,Shape of You,hn,2018-01-09,2459
Ed Sheeran,Shape of You,hu,2017-01-06,12695
Ed Sheeran,Shape of You,hu,2017-01-07,14908
Ed Sheeran,Shape of You,hu,2017-01-08,16617
Ed Sheeran,Shape of You,hu,2017-01-09,17781
Ed Sheeran,Shape of You,hu,2017-01-10,17144
Ed Sheeran,Shape of You,hu,2017-01-11,16779
Ed Sheeran,Shape of You,hu,2017-01-12,16679
Ed Sheeran,Shape of You,hu,2017-01-13,17484
Ed Sheeran,Shape of You,hu,2017-01-14,16781
Ed Sheeran,Shape of You,hu,2017-01-15,16545
Ed Sheeran,Shape of You,hu,2017-01-16,17144
Ed Sheeran,Shape of You,hu,2017-01-17,17420
Ed Sheeran,Shape of You,hu,2017-01-18,16667
Ed Sheeran,Shape of You,hu,2017-01-19,17249
Ed Sheeran,Shape of You,hu,2017-01-20,18158
Ed Sheeran,Shape of You,hu,2017-01-21,15678
Ed Sheeran,Shape of You,hu,2017-01-22,16233
Ed Sheeran,Shape of You,hu,2017-01-23,17090
Ed Sheeran,Shape of You,hu,2017-01-24,17540
Ed Sheeran,Shape of You,hu,2017-01-25,16858
Ed Sheeran,Shape of You,hu,2017-01-26,17492
Ed Sheeran,Shape of You,hu,2017-01-27,18282
Ed Sheeran,Shape of You,hu,2017-01-28,16604
Ed Sheeran,Shape of You,hu,2017-01-29,16338
Ed Sheeran,Shape of You,hu,2017-01-30,18256
Ed Sheeran,Shape of You,hu,2017-01-31,18984
Ed Sheeran,Shape of You,hu,2017-02-01,18451
Ed Sheeran,Shape of You,hu,2017-02-02,18576
Ed Sheeran,Shape of You,hu,2017-02-03,19638
Ed Sheeran,Shape of You,hu,2017-02-04,17768
Ed Sheeran,Shape of You,hu,2017-02-05,18187
Ed Sheeran,Shape of You,hu,2017-02-06,18531
Ed Sheeran,Shape of You,hu,2017-02-07,19159
Ed Sheeran,Shape of You,hu,2017-02-08,19423
Ed Sheeran,Shape of You,hu,2017-02-09,19402
Ed Sheeran,Shape of You,hu,2017-02-10,20367
Ed Sheeran,Shape of You,hu,2017-02-11,20225
Ed Sheeran,Shape of You,hu,2017-02-12,18860
Ed Sheeran,Shape of You,hu,2017-02-13,19523
Ed Sheeran,Shape of You,hu,2017-02-14,19752
Ed Sheeran,Shape of You,hu,2017-02-15,18478
Ed Sheeran,Shape of You,hu,2017-02-16,18753
Ed Sheeran,Shape of You,hu,2017-02-17,19742
Ed Sheeran,Shape of You,hu,2017-02-18,19347
Ed Sheeran,Shape of You,hu,2017-02-19,17724
Ed Sheeran,Shape of You,hu,2017-02-20,18792
Ed Sheeran,Shape of You,hu,2017-02-21,18712
Ed Sheeran,Shape of You,hu,2017-02-22,18969
Ed Sheeran,Shape of You,hu,2017-02-23,19766
Ed Sheeran,Shape of You,hu,2017-02-24,19788
Ed Sheeran,Shape of You,hu,2017-02-25,19133
Ed Sheeran,Shape of You,hu,2017-02-26,16973
Ed Sheeran,Shape of You,hu,2017-02-27,18383
Ed Sheeran,Shape of You,hu,2017-02-28,18476
Ed Sheeran,Shape of You,hu,2017-03-01,18723
Ed Sheeran,Shape of You,hu,2017-03-02,19193
Ed Sheeran,Shape of You,hu,2017-03-03,23059
Ed Sheeran,Shape of You,hu,2017-03-04,20961
Ed Sheeran,Shape of You,hu,2017-03-05,19729
Ed Sheeran,Shape of You,hu,2017-03-06,21020
Ed Sheeran,Shape of You,hu,2017-03-07,20385
Ed Sheeran,Shape of You,hu,2017-03-08,20327
Ed Sheeran,Shape of You,hu,2017-03-09,21071
Ed Sheeran,Shape of You,hu,2017-03-10,19940
Ed Sheeran,Shape of You,hu,2017-03-11,19761
Ed Sheeran,Shape of You,hu,2017-03-12,18119
Ed Sheeran,Shape of You,hu,2017-03-13,19131
Ed Sheeran,Shape of You,hu,2017-03-14,18966
Ed Sheeran,Shape of You,hu,2017-03-15,17066
Ed Sheeran,Shape of You,hu,2017-03-16,18123
Ed Sheeran,Shape of You,hu,2017-03-17,18212
Ed Sheeran,Shape of You,hu,2017-03-18,16947
Ed Sheeran,Shape of You,hu,2017-03-19,16366
Ed Sheeran,Shape of You,hu,2017-03-20,17004
Ed Sheeran,Shape of You,hu,2017-03-21,16850
Ed Sheeran,Shape of You,hu,2017-03-22,16702
Ed Sheeran,Shape of You,hu,2017-03-23,17247
Ed Sheeran,Shape of You,hu,2017-03-24,17396
Ed Sheeran,Shape of You,hu,2017-03-25,16466
Ed Sheeran,Shape of You,hu,2017-03-26,14652
Ed Sheeran,Shape of You,hu,2017-03-27,15971
Ed Sheeran,Shape of You,hu,2017-03-28,15592
Ed Sheeran,Shape of You,hu,2017-03-29,15463
Ed Sheeran,Shape of You,hu,2017-03-30,15430
Ed Sheeran,Shape of You,hu,2017-03-31,16065
Ed Sheeran,Shape of You,hu,2017-04-01,15066
Ed Sheeran,Shape of You,hu,2017-04-02,13811
Ed Sheeran,Shape of You,hu,2017-04-03,13521
Ed Sheeran,Shape of You,hu,2017-04-04,13455
Ed Sheeran,Shape of You,hu,2017-04-05,13477
Ed Sheeran,Shape of You,hu,2017-04-06,13697
Ed Sheeran,Shape of You,hu,2017-04-07,14837
Ed Sheeran,Shape of You,hu,2017-04-08,14224
Ed Sheeran,Shape of You,hu,2017-04-09,12661
Ed Sheeran,Shape of You,hu,2017-04-10,13616
Ed Sheeran,Shape of You,hu,2017-04-11,13379
Ed Sheeran,Shape of You,hu,2017-04-12,13629
Ed Sheeran,Shape of You,hu,2017-04-13,14647
Ed Sheeran,Shape of You,hu,2017-04-14,12847
Ed Sheeran,Shape of You,hu,2017-04-15,11646
Ed Sheeran,Shape of You,hu,2017-04-16,10114
Ed Sheeran,Shape of You,hu,2017-04-17,10645
Ed Sheeran,Shape of You,hu,2017-04-18,12482
Ed Sheeran,Shape of You,hu,2017-04-19,11044
Ed Sheeran,Shape of You,hu,2017-04-20,11599
Ed Sheeran,Shape of You,hu,2017-04-21,12592
Ed Sheeran,Shape of You,hu,2017-04-22,11615
Ed Sheeran,Shape of You,hu,2017-04-23,10388
Ed Sheeran,Shape of You,hu,2017-04-24,11561
Ed Sheeran,Shape of You,hu,2017-04-25,11671
Ed Sheeran,Shape of You,hu,2017-04-26,11814
Ed Sheeran,Shape of You,hu,2017-04-27,11635
Ed Sheeran,Shape of You,hu,2017-04-28,11825
Ed Sheeran,Shape of You,hu,2017-04-29,11283
Ed Sheeran,Shape of You,hu,2017-04-30,10484
Ed Sheeran,Shape of You,hu,2017-05-01,9722
Ed Sheeran,Shape of You,hu,2017-05-02,10582
Ed Sheeran,Shape of You,hu,2017-05-03,10410
Ed Sheeran,Shape of You,hu,2017-05-04,11038
Ed Sheeran,Shape of You,hu,2017-05-05,11275
Ed Sheeran,Shape of You,hu,2017-05-06,10939
Ed Sheeran,Shape of You,hu,2017-05-07,9641
Ed Sheeran,Shape of You,hu,2017-05-08,10692
Ed Sheeran,Shape of You,hu,2017-05-09,10801
Ed Sheeran,Shape of You,hu,2017-05-10,10535
Ed Sheeran,Shape of You,hu,2017-05-11,10605
Ed Sheeran,Shape of You,hu,2017-05-12,10751
Ed Sheeran,Shape of You,hu,2017-05-13,10264
Ed Sheeran,Shape of You,hu,2017-05-14,9421
Ed Sheeran,Shape of You,hu,2017-05-15,9859
Ed Sheeran,Shape of You,hu,2017-05-16,10390
Ed Sheeran,Shape of You,hu,2017-05-17,10693
Ed Sheeran,Shape of You,hu,2017-05-18,10439
Ed Sheeran,Shape of You,hu,2017-05-19,11036
Ed Sheeran,Shape of You,hu,2017-05-20,10434
Ed Sheeran,Shape of You,hu,2017-05-21,8651
Ed Sheeran,Shape of You,hu,2017-05-22,8954
Ed Sheeran,Shape of You,hu,2017-05-23,8877
Ed Sheeran,Shape of You,hu,2017-05-24,9067
Ed Sheeran,Shape of You,hu,2017-05-25,9104
Ed Sheeran,Shape of You,hu,2017-05-26,9589
Ed Sheeran,Shape of You,hu,2017-05-27,9300
Ed Sheeran,Shape of You,hu,2017-05-28,8220
Ed Sheeran,Shape of You,hu,2017-05-29,9146
Ed Sheeran,Shape of You,hu,2017-05-30,NA
Ed Sheeran,Shape of You,hu,2017-05-31,NA
Ed Sheeran,Shape of You,hu,2017-06-01,9301
Ed Sheeran,Shape of You,hu,2017-06-02,NA
Ed Sheeran,Shape of You,hu,2017-06-03,9184
Ed Sheeran,Shape of You,hu,2017-06-04,7859
Ed Sheeran,Shape of You,hu,2017-06-05,8122
Ed Sheeran,Shape of You,hu,2017-06-06,8557
Ed Sheeran,Shape of You,hu,2017-06-07,8660
Ed Sheeran,Shape of You,hu,2017-06-08,9455
Ed Sheeran,Shape of You,hu,2017-06-09,9590
Ed Sheeran,Shape of You,hu,2017-06-10,8631
Ed Sheeran,Shape of You,hu,2017-06-11,7810
Ed Sheeran,Shape of You,hu,2017-06-12,8446
Ed Sheeran,Shape of You,hu,2017-06-13,8811
Ed Sheeran,Shape of You,hu,2017-06-14,9000
Ed Sheeran,Shape of You,hu,2017-06-15,9127
Ed Sheeran,Shape of You,hu,2017-06-16,9613
Ed Sheeran,Shape of You,hu,2017-06-17,8303
Ed Sheeran,Shape of You,hu,2017-06-18,7526
Ed Sheeran,Shape of You,hu,2017-06-19,8568
Ed Sheeran,Shape of You,hu,2017-06-20,8816
Ed Sheeran,Shape of You,hu,2017-06-21,8376
Ed Sheeran,Shape of You,hu,2017-06-22,8845
Ed Sheeran,Shape of You,hu,2017-06-23,9114
Ed Sheeran,Shape of You,hu,2017-06-24,8213
Ed Sheeran,Shape of You,hu,2017-06-25,7103
Ed Sheeran,Shape of You,hu,2017-06-26,8217
Ed Sheeran,Shape of You,hu,2017-06-27,8386
Ed Sheeran,Shape of You,hu,2017-06-28,8001
Ed Sheeran,Shape of You,hu,2017-06-29,8031
Ed Sheeran,Shape of You,hu,2017-06-30,8670
Ed Sheeran,Shape of You,hu,2017-07-01,7713
Ed Sheeran,Shape of You,hu,2017-07-02,7324
Ed Sheeran,Shape of You,hu,2017-07-03,8088
Ed Sheeran,Shape of You,hu,2017-07-04,8256
Ed Sheeran,Shape of You,hu,2017-07-05,8266
Ed Sheeran,Shape of You,hu,2017-07-06,8189
Ed Sheeran,Shape of You,hu,2017-07-07,8478
Ed Sheeran,Shape of You,hu,2017-07-08,7790
Ed Sheeran,Shape of You,hu,2017-07-09,6695
Ed Sheeran,Shape of You,hu,2017-07-10,7621
Ed Sheeran,Shape of You,hu,2017-07-11,7856
Ed Sheeran,Shape of You,hu,2017-07-12,7752
Ed Sheeran,Shape of You,hu,2017-07-13,7829
Ed Sheeran,Shape of You,hu,2017-07-14,7864
Ed Sheeran,Shape of You,hu,2017-07-15,7020
Ed Sheeran,Shape of You,hu,2017-07-16,6447
Ed Sheeran,Shape of You,hu,2017-07-17,7446
Ed Sheeran,Shape of You,hu,2017-07-18,7690
Ed Sheeran,Shape of You,hu,2017-07-19,7543
Ed Sheeran,Shape of You,hu,2017-07-20,7514
Ed Sheeran,Shape of You,hu,2017-07-21,7642
Ed Sheeran,Shape of You,hu,2017-07-22,6685
Ed Sheeran,Shape of You,hu,2017-07-23,6117
Ed Sheeran,Shape of You,hu,2017-07-24,6605
Ed Sheeran,Shape of You,hu,2017-07-25,7019
Ed Sheeran,Shape of You,hu,2017-07-26,6821
Ed Sheeran,Shape of You,hu,2017-07-27,6962
Ed Sheeran,Shape of You,hu,2017-07-28,7455
Ed Sheeran,Shape of You,hu,2017-07-29,6326
Ed Sheeran,Shape of You,hu,2017-07-30,6058
Ed Sheeran,Shape of You,hu,2017-07-31,7012
Ed Sheeran,Shape of You,hu,2017-08-01,6991
Ed Sheeran,Shape of You,hu,2017-08-02,6835
Ed Sheeran,Shape of You,hu,2017-08-03,7072
Ed Sheeran,Shape of You,hu,2017-08-04,6945
Ed Sheeran,Shape of You,hu,2017-08-05,6084
Ed Sheeran,Shape of You,hu,2017-08-06,5503
Ed Sheeran,Shape of You,hu,2017-08-07,6290
Ed Sheeran,Shape of You,hu,2017-08-08,6586
Ed Sheeran,Shape of You,hu,2017-08-09,6315
Ed Sheeran,Shape of You,hu,2017-08-10,6474
Ed Sheeran,Shape of You,hu,2017-08-11,6585
Ed Sheeran,Shape of You,hu,2017-08-12,5991
Ed Sheeran,Shape of You,hu,2017-08-13,5688
Ed Sheeran,Shape of You,hu,2017-08-14,6092
Ed Sheeran,Shape of You,hu,2017-08-15,6189
Ed Sheeran,Shape of You,hu,2017-08-16,6256
Ed Sheeran,Shape of You,hu,2017-08-17,6364
Ed Sheeran,Shape of You,hu,2017-08-18,6626
Ed Sheeran,Shape of You,hu,2017-08-19,6050
Ed Sheeran,Shape of You,hu,2017-08-20,5322
Ed Sheeran,Shape of You,hu,2017-08-21,5892
Ed Sheeran,Shape of You,hu,2017-08-22,6231
Ed Sheeran,Shape of You,hu,2017-08-23,6115
Ed Sheeran,Shape of You,hu,2017-08-24,6305
Ed Sheeran,Shape of You,hu,2017-08-25,6379
Ed Sheeran,Shape of You,hu,2017-08-26,5558
Ed Sheeran,Shape of You,hu,2017-08-27,5170
Ed Sheeran,Shape of You,hu,2017-08-28,5813
Ed Sheeran,Shape of You,hu,2017-08-29,6196
Ed Sheeran,Shape of You,hu,2017-08-30,6120
Ed Sheeran,Shape of You,hu,2017-08-31,6032
Ed Sheeran,Shape of You,hu,2017-09-01,5938
Ed Sheeran,Shape of You,hu,2017-09-02,5703
Ed Sheeran,Shape of You,hu,2017-09-03,5393
Ed Sheeran,Shape of You,hu,2017-09-04,5255
Ed Sheeran,Shape of You,hu,2017-09-05,5554
Ed Sheeran,Shape of You,hu,2017-09-06,5484
Ed Sheeran,Shape of You,hu,2017-09-07,5549
Ed Sheeran,Shape of You,hu,2017-09-08,5705
Ed Sheeran,Shape of You,hu,2017-09-09,5405
Ed Sheeran,Shape of You,hu,2017-09-10,4909
Ed Sheeran,Shape of You,hu,2017-09-11,5164
Ed Sheeran,Shape of You,hu,2017-09-12,5178
Ed Sheeran,Shape of You,hu,2017-09-13,5265
Ed Sheeran,Shape of You,hu,2017-09-14,5212
Ed Sheeran,Shape of You,hu,2017-09-15,5633
Ed Sheeran,Shape of You,hu,2017-09-16,5312
Ed Sheeran,Shape of You,hu,2017-09-17,4670
Ed Sheeran,Shape of You,hu,2017-09-18,5038
Ed Sheeran,Shape of You,hu,2017-09-19,5383
Ed Sheeran,Shape of You,hu,2017-09-20,5368
Ed Sheeran,Shape of You,hu,2017-09-21,5382
Ed Sheeran,Shape of You,hu,2017-09-22,5711
Ed Sheeran,Shape of You,hu,2017-09-23,5277
Ed Sheeran,Shape of You,hu,2017-09-24,4904
Ed Sheeran,Shape of You,hu,2017-09-25,4802
Ed Sheeran,Shape of You,hu,2017-09-26,5048
Ed Sheeran,Shape of You,hu,2017-09-27,5186
Ed Sheeran,Shape of You,hu,2017-09-28,5100
Ed Sheeran,Shape of You,hu,2017-09-29,5479
Ed Sheeran,Shape of You,hu,2017-09-30,5099
Ed Sheeran,Shape of You,hu,2017-10-01,4524
Ed Sheeran,Shape of You,hu,2017-10-02,5013
Ed Sheeran,Shape of You,hu,2017-10-03,5174
Ed Sheeran,Shape of You,hu,2017-10-04,5104
Ed Sheeran,Shape of You,hu,2017-10-05,5043
Ed Sheeran,Shape of You,hu,2017-10-06,5299
Ed Sheeran,Shape of You,hu,2017-10-07,4970
Ed Sheeran,Shape of You,hu,2017-10-08,4565
Ed Sheeran,Shape of You,hu,2017-10-09,4975
Ed Sheeran,Shape of You,hu,2017-10-10,5046
Ed Sheeran,Shape of You,hu,2017-10-11,4951
Ed Sheeran,Shape of You,hu,2017-10-12,5159
Ed Sheeran,Shape of You,hu,2017-10-13,5430
Ed Sheeran,Shape of You,hu,2017-10-14,5155
Ed Sheeran,Shape of You,hu,2017-10-15,4935
Ed Sheeran,Shape of You,hu,2017-10-16,4943
Ed Sheeran,Shape of You,hu,2017-10-17,4835
Ed Sheeran,Shape of You,hu,2017-10-18,4956
Ed Sheeran,Shape of You,hu,2017-10-19,5138
Ed Sheeran,Shape of You,hu,2017-10-20,5402
Ed Sheeran,Shape of You,hu,2017-10-21,5032
Ed Sheeran,Shape of You,hu,2017-10-22,4591
Ed Sheeran,Shape of You,hu,2017-10-23,4431
Ed Sheeran,Shape of You,hu,2017-10-24,4811
Ed Sheeran,Shape of You,hu,2017-10-25,4931
Ed Sheeran,Shape of You,hu,2017-10-26,4882
Ed Sheeran,Shape of You,hu,2017-10-27,5138
Ed Sheeran,Shape of You,hu,2017-10-28,4826
Ed Sheeran,Shape of You,hu,2017-10-29,4364
Ed Sheeran,Shape of You,hu,2017-10-30,5005
Ed Sheeran,Shape of You,hu,2017-10-31,5325
Ed Sheeran,Shape of You,hu,2017-11-01,4319
Ed Sheeran,Shape of You,hu,2017-11-02,4997
Ed Sheeran,Shape of You,hu,2017-11-03,5027
Ed Sheeran,Shape of You,hu,2017-11-04,4581
Ed Sheeran,Shape of You,hu,2017-11-05,4269
Ed Sheeran,Shape of You,hu,2017-11-06,4410
Ed Sheeran,Shape of You,hu,2017-11-07,4466
Ed Sheeran,Shape of You,hu,2017-11-08,4445
Ed Sheeran,Shape of You,hu,2017-11-09,4691
Ed Sheeran,Shape of You,hu,2017-11-10,5118
Ed Sheeran,Shape of You,hu,2017-11-11,4736
Ed Sheeran,Shape of You,hu,2017-11-12,4091
Ed Sheeran,Shape of You,hu,2017-11-13,4525
Ed Sheeran,Shape of You,hu,2017-11-14,4486
Ed Sheeran,Shape of You,hu,2017-11-15,4731
Ed Sheeran,Shape of You,hu,2017-11-16,4842
Ed Sheeran,Shape of You,hu,2017-11-17,5018
Ed Sheeran,Shape of You,hu,2017-11-18,4620
Ed Sheeran,Shape of You,hu,2017-11-19,4221
Ed Sheeran,Shape of You,hu,2017-11-20,4418
Ed Sheeran,Shape of You,hu,2017-11-21,4386
Ed Sheeran,Shape of You,hu,2017-11-22,4658
Ed Sheeran,Shape of You,hu,2017-11-23,4743
Ed Sheeran,Shape of You,hu,2017-11-24,5005
Ed Sheeran,Shape of You,hu,2017-11-25,4738
Ed Sheeran,Shape of You,hu,2017-11-26,4296
Ed Sheeran,Shape of You,hu,2017-11-27,4560
Ed Sheeran,Shape of You,hu,2017-11-28,4606
Ed Sheeran,Shape of You,hu,2017-11-29,4582
Ed Sheeran,Shape of You,hu,2017-11-30,4867
Ed Sheeran,Shape of You,hu,2017-12-01,5106
Ed Sheeran,Shape of You,hu,2017-12-02,4698
Ed Sheeran,Shape of You,hu,2017-12-03,3979
Ed Sheeran,Shape of You,hu,2017-12-04,4160
Ed Sheeran,Shape of You,hu,2017-12-05,4490
Ed Sheeran,Shape of You,hu,2017-12-06,5097
Ed Sheeran,Shape of You,hu,2017-12-07,5975
Ed Sheeran,Shape of You,hu,2017-12-08,5987
Ed Sheeran,Shape of You,hu,2017-12-09,5356
Ed Sheeran,Shape of You,hu,2017-12-10,5022
